GPS_CODE,GPS variables,LOCATION,Country,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",AUT,Austria,2012,2012,USD,US Dollar,1,Tens,,,64057,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",BEL,Belgium,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",CAN,Canada,2012,2012,USD,US Dollar,1,Tens,,,58495,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",CZE,Czech Republic,2012,2012,USD,US Dollar,1,Tens,,,21835,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",DNK,Denmark,2012,2012,USD,US Dollar,1,Tens,,,51122,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",FIN,Finland,2012,2012,USD,US Dollar,1,Tens,,,41811,f,This value has a note in the original table
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",FRA,France,2012,2012,USD,US Dollar,1,Tens,,,50127,f,This value has a note in the original table
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",DEU,Germany,2012,2012,USD,US Dollar,1,Tens,,,66396,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",GRC,Greece,2012,2012,USD,US Dollar,1,Tens,,,35503,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",HUN,Hungary,2012,2012,USD,US Dollar,1,Tens,,,18020,f,This value has a note in the original table
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",ISL,Iceland,2012,2012,USD,US Dollar,1,Tens,,,29938,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",IRL,Ireland,2012,2012,USD,US Dollar,1,Tens,,,62386,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",ITA,Italy,2012,2012,USD,US Dollar,1,Tens,,,40851,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",JPN,Japan,2012,2012,USD,US Dollar,1,Tens,,,59643,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",KOR,Korea,2012,2012,USD,US Dollar,1,Tens,,,79631,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",LUX,Luxembourg,2012,2012,USD,US Dollar,1,Tens,,,118412,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",MEX,Mexico,2012,2012,USD,US Dollar,1,Tens,,,33319,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",NLD,Netherlands,2012,2012,USD,US Dollar,1,Tens,,,54865,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",NZL,New Zealand,2012,2012,USD,US Dollar,1,Tens,,,43050,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",NOR,Norway,2012,2012,USD,US Dollar,1,Tens,,,43318,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",POL,Poland,2012,2012,USD,US Dollar,1,Tens,,,18925,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",PRT,Portugal,2012,2012,USD,US Dollar,1,Tens,,,48321,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",SVK,Slovak Republic,2012,2012,USD,US Dollar,1,Tens,,,14411,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",ESP,Spain,2012,2012,USD,US Dollar,1,Tens,,,51341,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",SWE,Sweden,2012,2012,USD,US Dollar,1,Tens,,,40709,f,This value has a note in the original table
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",CHE,Switzerland,2012,2012,USD,US Dollar,1,Tens,,,75575,f,This value has a note in the original table
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",TUR,Turkey,2012,2012,USD,US Dollar,1,Tens,,,28818,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",GBR,United Kingdom,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",USA,United States,2012,2012,USD,US Dollar,1,Tens,,,58793,f,This value has a note in the original table
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",ARG,Argentina,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",BRA,Brazil,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",CHL,Chile,2012,2012,USD,US Dollar,1,Tens,,,32656,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",CHN,China (People's Republic of),2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",COL,Colombia,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",EST,Estonia,2012,2012,USD,US Dollar,1,Tens,,,17288,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",IND,India,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",IDN,Indonesia,2012,2012,USD,US Dollar,1,Tens,,,2249,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",ISR,Israel,2012,2012,USD,US Dollar,1,Tens,,,41318,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",LVA,Latvia,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",RUS,Russia,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",SAU,Saudi Arabia,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",SVN,Slovenia,2012,2012,USD,US Dollar,1,Tens,,,34476,,
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",ZAF,South Africa,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D046,"Teachers' salaries, salary at the top of scale, minimum training, primary education (equivalent USD using PPPs)",OAVG,OECD - Average,2012,2012,USD,US Dollar,1,Tens,,,46909,,
D047,"Teachers under 30, secondary level",AUS,Australia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",AUT,Austria,2012,2012,PC,Percentage,0,Units,,,6.6,,
D047,"Teachers under 30, secondary level",BEL,Belgium,2012,2012,PC,Percentage,0,Units,,,15,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",CAN,Canada,2012,2012,PC,Percentage,0,Units,,,13.9,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",CZE,Czech Republic,2012,2012,PC,Percentage,0,Units,,,9.4,,
D047,"Teachers under 30, secondary level",DNK,Denmark,2012,2012,PC,Percentage,0,Units,,,5.9,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",FIN,Finland,2012,2012,PC,Percentage,0,Units,,,7.2,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",FRA,France,2012,2012,PC,Percentage,0,Units,,,6.8,,
D047,"Teachers under 30, secondary level",DEU,Germany,2012,2012,PC,Percentage,0,Units,,,5.1,,
D047,"Teachers under 30, secondary level",GRC,Greece,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,7.1,,
D047,"Teachers under 30, secondary level",ISL,Iceland,2012,2012,PC,Percentage,0,Units,,,6.1,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",IRL,Ireland,2012,2012,PC,Percentage,0,Units,,,9.3,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",ITA,Italy,2012,2012,PC,Percentage,0,Units,,,0.3,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",JPN,Japan,2012,2012,PC,Percentage,0,Units,,,11,,
D047,"Teachers under 30, secondary level",KOR,Korea,2012,2012,PC,Percentage,0,Units,,,13,,
D047,"Teachers under 30, secondary level",LUX,Luxembourg,2012,2012,PC,Percentage,0,Units,,,15.5,,
D047,"Teachers under 30, secondary level",MEX,Mexico,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,12.2,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",NZL,New Zealand,2012,2012,PC,Percentage,0,Units,,,10.4,,
D047,"Teachers under 30, secondary level",NOR,Norway,2012,2012,PC,Percentage,0,Units,,,8.8,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",POL,Poland,2012,2012,PC,Percentage,0,Units,,,10.5,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",PRT,Portugal,2012,2012,PC,Percentage,0,Units,,,4.6,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,13.5,,
D047,"Teachers under 30, secondary level",ESP,Spain,2012,2012,PC,Percentage,0,Units,,,6.4,,
D047,"Teachers under 30, secondary level",SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,6.8,,
D047,"Teachers under 30, secondary level",CHE,Switzerland,2012,2012,PC,Percentage,0,Units,,,9.1,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,21,,
D047,"Teachers under 30, secondary level",USA,United States,2012,2012,PC,Percentage,0,Units,,,15.6,,
D047,"Teachers under 30, secondary level",ARG,Argentina,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",BRA,Brazil,2012,2012,PC,Percentage,0,Units,,,16.5,,
D047,"Teachers under 30, secondary level",CHL,Chile,2012,2012,PC,Percentage,0,Units,,,18.9,,
D047,"Teachers under 30, secondary level",CHN,China (People's Republic of),2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",COL,Colombia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",EST,Estonia,2012,2012,PC,Percentage,0,Units,,,8.3,,
D047,"Teachers under 30, secondary level",IND,India,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",IDN,Indonesia,2012,2012,PC,Percentage,0,Units,,,29.2,,
D047,"Teachers under 30, secondary level",ISR,Israel,2012,2012,PC,Percentage,0,Units,,,10.2,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",LVA,Latvia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",RUS,Russia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",SAU,Saudi Arabia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,5.7,f,This value has a note in the original table
D047,"Teachers under 30, secondary level",ZAF,South Africa,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D047,"Teachers under 30, secondary level",OAVG,OECD - Average,2012,2012,PC,Percentage,0,Units,,,9.8,,
D048,"Teachers aged between 30 and 39, secondary level",AUS,Australia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",AUT,Austria,2012,2012,PC,Percentage,0,Units,,,17.8,,
D048,"Teachers aged between 30 and 39, secondary level",BEL,Belgium,2012,2012,PC,Percentage,0,Units,,,26.7,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",CAN,Canada,2012,2012,PC,Percentage,0,Units,,,31.9,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",CZE,Czech Republic,2012,2012,PC,Percentage,0,Units,,,23.4,,
D048,"Teachers aged between 30 and 39, secondary level",DNK,Denmark,2012,2012,PC,Percentage,0,Units,,,30.7,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",FIN,Finland,2012,2012,PC,Percentage,0,Units,,,25.3,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",FRA,France,2012,2012,PC,Percentage,0,Units,,,28.9,,
D048,"Teachers aged between 30 and 39, secondary level",DEU,Germany,2012,2012,PC,Percentage,0,Units,,,20.6,,
D048,"Teachers aged between 30 and 39, secondary level",GRC,Greece,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,27.5,,
D048,"Teachers aged between 30 and 39, secondary level",ISL,Iceland,2012,2012,PC,Percentage,0,Units,,,23.1,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",IRL,Ireland,2012,2012,PC,Percentage,0,Units,,,33.4,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",ITA,Italy,2012,2012,PC,Percentage,0,Units,,,10,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",JPN,Japan,2012,2012,PC,Percentage,0,Units,,,24.5,,
D048,"Teachers aged between 30 and 39, secondary level",KOR,Korea,2012,2012,PC,Percentage,0,Units,,,31.7,,
D048,"Teachers aged between 30 and 39, secondary level",LUX,Luxembourg,2012,2012,PC,Percentage,0,Units,,,31,,
D048,"Teachers aged between 30 and 39, secondary level",MEX,Mexico,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,20.1,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",NZL,New Zealand,2012,2012,PC,Percentage,0,Units,,,22.3,,
D048,"Teachers aged between 30 and 39, secondary level",NOR,Norway,2012,2012,PC,Percentage,0,Units,,,23.7,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",POL,Poland,2012,2012,PC,Percentage,0,Units,,,34.5,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",PRT,Portugal,2012,2012,PC,Percentage,0,Units,,,32.8,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,25.3,,
D048,"Teachers aged between 30 and 39, secondary level",ESP,Spain,2012,2012,PC,Percentage,0,Units,,,28.8,,
D048,"Teachers aged between 30 and 39, secondary level",SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,26.6,,
D048,"Teachers aged between 30 and 39, secondary level",CHE,Switzerland,2012,2012,PC,Percentage,0,Units,,,25.6,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,29,,
D048,"Teachers aged between 30 and 39, secondary level",USA,United States,2012,2012,PC,Percentage,0,Units,,,27.7,,
D048,"Teachers aged between 30 and 39, secondary level",ARG,Argentina,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",BRA,Brazil,2012,2012,PC,Percentage,0,Units,,,34.5,,
D048,"Teachers aged between 30 and 39, secondary level",CHL,Chile,2012,2012,PC,Percentage,0,Units,,,28.1,,
D048,"Teachers aged between 30 and 39, secondary level",CHN,China (People's Republic of),2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",COL,Colombia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",EST,Estonia,2012,2012,PC,Percentage,0,Units,,,16.8,,
D048,"Teachers aged between 30 and 39, secondary level",IND,India,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",IDN,Indonesia,2012,2012,PC,Percentage,0,Units,,,32.6,,
D048,"Teachers aged between 30 and 39, secondary level",ISR,Israel,2012,2012,PC,Percentage,0,Units,,,29.6,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",LVA,Latvia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",RUS,Russia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",SAU,Saudi Arabia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,29.9,f,This value has a note in the original table
D048,"Teachers aged between 30 and 39, secondary level",ZAF,South Africa,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D048,"Teachers aged between 30 and 39, secondary level",OAVG,OECD - Average,2012,2012,PC,Percentage,0,Units,,,26.2,,
D049,"Teachers aged between 40 and 49, secondary level",AUS,Australia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",AUT,Austria,2012,2012,PC,Percentage,0,Units,,,31,,
D049,"Teachers aged between 40 and 49, secondary level",BEL,Belgium,2012,2012,PC,Percentage,0,Units,,,25.1,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",CAN,Canada,2012,2012,PC,Percentage,0,Units,,,28.6,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",CZE,Czech Republic,2012,2012,PC,Percentage,0,Units,,,28.2,,
D049,"Teachers aged between 40 and 49, secondary level",DNK,Denmark,2012,2012,PC,Percentage,0,Units,,,26.4,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",FIN,Finland,2012,2012,PC,Percentage,0,Units,,,30.4,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",FRA,France,2012,2012,PC,Percentage,0,Units,,,31.5,,
D049,"Teachers aged between 40 and 49, secondary level",DEU,Germany,2012,2012,PC,Percentage,0,Units,,,25.5,,
D049,"Teachers aged between 40 and 49, secondary level",GRC,Greece,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,31.1,,
D049,"Teachers aged between 40 and 49, secondary level",ISL,Iceland,2012,2012,PC,Percentage,0,Units,,,27.8,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",IRL,Ireland,2012,2012,PC,Percentage,0,Units,,,26.2,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",ITA,Italy,2012,2012,PC,Percentage,0,Units,,,27.8,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",JPN,Japan,2012,2012,PC,Percentage,0,Units,,,33.8,,
D049,"Teachers aged between 40 and 49, secondary level",KOR,Korea,2012,2012,PC,Percentage,0,Units,,,31.8,,
D049,"Teachers aged between 40 and 49, secondary level",LUX,Luxembourg,2012,2012,PC,Percentage,0,Units,,,28.2,,
D049,"Teachers aged between 40 and 49, secondary level",MEX,Mexico,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,21.6,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",NZL,New Zealand,2012,2012,PC,Percentage,0,Units,,,24.6,,
D049,"Teachers aged between 40 and 49, secondary level",NOR,Norway,2012,2012,PC,Percentage,0,Units,,,26.3,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",POL,Poland,2012,2012,PC,Percentage,0,Units,,,30.4,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",PRT,Portugal,2012,2012,PC,Percentage,0,Units,,,36.3,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,23.4,,
D049,"Teachers aged between 40 and 49, secondary level",ESP,Spain,2012,2012,PC,Percentage,0,Units,,,32.8,,
D049,"Teachers aged between 40 and 49, secondary level",SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,27.6,,
D049,"Teachers aged between 40 and 49, secondary level",CHE,Switzerland,2012,2012,PC,Percentage,0,Units,,,27.6,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,23,,
D049,"Teachers aged between 40 and 49, secondary level",USA,United States,2012,2012,PC,Percentage,0,Units,,,25.1,,
D049,"Teachers aged between 40 and 49, secondary level",ARG,Argentina,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",BRA,Brazil,2012,2012,PC,Percentage,0,Units,,,30.4,,
D049,"Teachers aged between 40 and 49, secondary level",CHL,Chile,2012,2012,PC,Percentage,0,Units,,,21,,
D049,"Teachers aged between 40 and 49, secondary level",CHN,China (People's Republic of),2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",COL,Colombia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",EST,Estonia,2012,2012,PC,Percentage,0,Units,,,25.9,,
D049,"Teachers aged between 40 and 49, secondary level",IND,India,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",IDN,Indonesia,2012,2012,PC,Percentage,0,Units,,,28.6,,
D049,"Teachers aged between 40 and 49, secondary level",ISR,Israel,2012,2012,PC,Percentage,0,Units,,,27.9,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",LVA,Latvia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",RUS,Russia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",SAU,Saudi Arabia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,32,f,This value has a note in the original table
D049,"Teachers aged between 40 and 49, secondary level",ZAF,South Africa,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D049,"Teachers aged between 40 and 49, secondary level",OAVG,OECD - Average,2012,2012,PC,Percentage,0,Units,,,28,,
D083,"Share of women among teaching staff, primary education ",AUS,Australia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D083,"Share of women among teaching staff, primary education ",AUT,Austria,2012,2012,PC,Percentage,0,Units,,,90.9,,
D083,"Share of women among teaching staff, primary education ",BEL,Belgium,2012,2012,PC,Percentage,0,Units,,,81.3,,
D083,"Share of women among teaching staff, primary education ",CAN,Canada,2012,2012,PC,Percentage,0,Units,,,73,f,This value has a note in the original table
D083,"Share of women among teaching staff, primary education ",CZE,Czech Republic,2012,2012,PC,Percentage,0,Units,,,97.2,,
D083,"Share of women among teaching staff, primary education ",DNK,Denmark,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D083,"Share of women among teaching staff, primary education ",FIN,Finland,2012,2012,PC,Percentage,0,Units,,,78.9,,
D083,"Share of women among teaching staff, primary education ",FRA,France,2012,2012,PC,Percentage,0,Units,,,82.8,,
D083,"Share of women among teaching staff, primary education ",DEU,Germany,2012,2012,PC,Percentage,0,Units,,,85,,
D083,"Share of women among teaching staff, primary education ",GRC,Greece,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D083,"Share of women among teaching staff, primary education ",HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,95.7,,
D083,"Share of women among teaching staff, primary education ",ISL,Iceland,2012,2012,PC,Percentage,0,Units,,,80.7,f,This value has a note in the original table
D083,"Share of women among teaching staff, primary education ",IRL,Ireland,2012,2012,PC,Percentage,0,Units,,,84.9,,
D083,"Share of women among teaching staff, primary education ",ITA,Italy,2012,2012,PC,Percentage,0,Units,,,96,f,This value has a note in the original table
D083,"Share of women among teaching staff, primary education ",JPN,Japan,2012,2012,PC,Percentage,0,Units,,,65,,
D083,"Share of women among teaching staff, primary education ",KOR,Korea,2012,2012,PC,Percentage,0,Units,,,78.7,,
D083,"Share of women among teaching staff, primary education ",LUX,Luxembourg,2012,2012,PC,Percentage,0,Units,,,75.4,f,This value has a note in the original table
D083,"Share of women among teaching staff, primary education ",MEX,Mexico,2012,2012,PC,Percentage,0,Units,,,67.1,,
D083,"Share of women among teaching staff, primary education ",NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,85.2,f,This value has a note in the original table
D083,"Share of women among teaching staff, primary education ",NZL,New Zealand,2012,2012,PC,Percentage,0,Units,,,83.4,,
D083,"Share of women among teaching staff, primary education ",NOR,Norway,2012,2012,PC,Percentage,0,Units,,,74.6,f,This value has a note in the original table
D083,"Share of women among teaching staff, primary education ",POL,Poland,2012,2012,PC,Percentage,0,Units,,,85.3,,
D083,"Share of women among teaching staff, primary education ",PRT,Portugal,2012,2012,PC,Percentage,0,Units,,,79.7,,
D083,"Share of women among teaching staff, primary education ",SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,89.3,,
D083,"Share of women among teaching staff, primary education ",ESP,Spain,2012,2012,PC,Percentage,0,Units,,,75.8,,
D083,"Share of women among teaching staff, primary education ",SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,82.5,,
D083,"Share of women among teaching staff, primary education ",CHE,Switzerland,2012,2012,PC,Percentage,0,Units,,,81.6,,
D083,"Share of women among teaching staff, primary education ",TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,55,,
D083,"Share of women among teaching staff, primary education ",GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,87,,
D083,"Share of women among teaching staff, primary education ",USA,United States,2012,2012,PC,Percentage,0,Units,,,87.2,,
D083,"Share of women among teaching staff, primary education ",ARG,Argentina,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D083,"Share of women among teaching staff, primary education ",BRA,Brazil,2012,2012,PC,Percentage,0,Units,,,89.8,,
D083,"Share of women among teaching staff, primary education ",CHL,Chile,2012,2012,PC,Percentage,0,Units,,,78.2,,
D083,"Share of women among teaching staff, primary education ",CHN,China (People's Republic of),2012,2012,PC,Percentage,0,Units,,,58.6,,
D083,"Share of women among teaching staff, primary education ",COL,Colombia,2012,2012,PC,Percentage,0,Units,,,77.1,,
D083,"Share of women among teaching staff, primary education ",EST,Estonia,2012,2012,PC,Percentage,0,Units,,,92.3,,
